s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 0.00000E+000, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 0.00000E+000, 2.06860E-001,-2.50161E-005, 2.30000E-001, 2.50000E+001, 2.50000E+001, 2.30000E-001, 2.50000E+001, 2.50000E+001, 2.30000E-001, 2.50000E+001, 2.50000E+001
 1.00481E+000, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 8.96839E-006, 2.06860E-001,-9.83663E-003, 2.30000E-001, 2.03597E+001, 2.50001E+001, 2.30000E-001, 1.53798E+001, 2.50000E+001, 2.30000E-001, 2.14227E+001, 2.50000E+001
 2.00962E+000, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 2.50000E+001, 6.55735E-005, 2.06860E-001, 3.22912E-002, 2.30000E-001, 2.50000E+001, 2.50060E+001, 2.30000E-001, 1.54368E+001, 2.50000E+001, 2.30000E-001, 2.42097E+001, 2.50000E+001
 3.00315E+000, 2.50002E+001, 2.50002E+001, 2.50001E+001, 2.50001E+001, 2.50001E+001, 2.50001E+001, 2.50001E+001, 1.79462E-004, 2.06860E-001, 1.69949E-001, 2.30000E-001, 2.50002E+001, 2.50220E+001, 2.30000E-001, 2.50001E+001, 2.50001E+001, 2.30000E-001, 2.50001E+001, 2.50001E+001
 4.00796E+000, 2.50010E+001, 2.50004E+001, 2.50003E+001, 2.50002E+001, 2.50004E+001, 2.50004E+001, 2.50003E+001, 3.50920E-004, 2.06860E-001, 4.75054E-001, 2.30000E-001, 2.50004E+001, 2.50260E+001, 2.30000E-001, 2.50004E+001, 2.50002E+001, 2.30000E-001, 2.50004E+001, 2.50002E+001
 5.00148E+000, 2.50145E+001, 2.50010E+001, 2.50007E+001, 2.50004E+001, 2.50008E+001, 2.50008E+001, 2.50008E+001, 5.79799E-004, 2.06860E-001, 1.03994E+000, 2.30000E-001, 2.50008E+001, 2.50270E+001, 2.30000E-001, 2.50009E+001, 2.50004E+001, 2.30000E-001, 2.50008E+001, 2.50004E+001
 6.00629E+000, 2.50245E+001, 2.50078E+001, 2.50014E+001, 2.50007E+001, 2.50015E+001, 2.50016E+001, 2.50014E+001, 8.66239E-004, 2.06860E-001, 1.93624E+000, 2.30000E-001, 2.50264E+001, 2.50257E+001, 2.30000E-001, 2.50016E+001, 2.50007E+001, 2.30000E-001, 2.50016E+001, 2.50007E+001
 7.01110E+000, 2.50247E+001, 2.50388E+001, 2.61656E+001, 2.50011E+001, 2.50024E+001, 2.50026E+001, 2.50022E+001, 1.21225E-003, 2.06860E-001, 3.15049E+000, 2.30000E-001, 2.53916E+001, 2.50258E+001, 2.30000E-001, 2.50026E+001, 2.50011E+001, 2.30000E-001, 2.50025E+001, 2.50010E+001
 8.00462E+000, 2.50249E+001, 2.50531E+001, 2.69032E+001, 2.50014E+001, 2.50032E+001, 2.50036E+001, 2.50030E+001, 1.61393E-003, 2.06860E-001, 4.42660E+000, 2.30000E-001, 2.56631E+001, 2.50328E+001, 2.30000E-001, 2.50036E+001, 2.50014E+001, 2.30000E-001, 2.50035E+001, 2.50013E+001
 9.00944E+000, 2.50259E+001, 2.50571E+001, 2.75190E+001, 2.50018E+001, 2.50042E+001, 2.50047E+001, 2.50038E+001, 2.07322E-003, 2.06860E-001, 5.93289E+000, 2.20131E-001, 2.60397E+001, 2.50434E+001, 2.30000E-001, 2.50048E+001, 2.50017E+001, 2.30000E-001, 2.50047E+001, 2.50016E+001
 1.00030E+001, 2.50274E+001, 2.50587E+001, 2.82992E+001, 2.50022E+001, 2.50054E+001, 2.50062E+001, 2.50049E+001, 2.58987E-003, 2.06860E-001, 7.82194E+000, 2.12048E-001, 2.66077E+001, 2.50552E+001, 2.30000E-001, 2.50064E+001, 2.50022E+001, 2.30000E-001, 2.50062E+001, 2.50021E+001
 1.10100E+001, 2.50292E+001, 2.50593E+001, 2.91927E+001, 2.50028E+001, 2.50067E+001, 2.50079E+001, 2.50062E+001, 3.16685E-003, 2.06860E-001, 1.00451E+001, 2.15402E-001, 2.73588E+001, 2.50666E+001, 2.30000E-001, 2.50082E+001, 2.50028E+001, 2.30000E-001, 2.50079E+001, 2.50026E+001
 1.20055E+001, 2.50313E+001, 2.50594E+001, 3.00286E+001, 2.50033E+001, 2.50082E+001, 2.50097E+001, 2.50076E+001, 3.79763E-003, 2.06860E-001, 1.25450E+001, 2.17518E-001, 2.81187E+001, 2.50781E+001, 2.30000E-001, 2.50102E+001, 2.50033E+001, 2.30000E-001, 2.50099E+001, 2.50031E+001
 1.30031E+001, 2.50337E+001, 2.50590E+001, 3.08390E+001, 2.50039E+001, 2.50097E+001, 2.50117E+001, 2.50090E+001, 4.48728E-003, 2.06860E-001, 1.52927E+001, 2.19139E-001, 2.89768E+001, 2.50903E+001, 2.30000E-001, 2.50124E+001, 2.50039E+001, 2.30000E-001, 2.50120E+001, 2.50036E+001
 1.40039E+001, 2.50365E+001, 2.50580E+001, 3.16733E+001, 2.50044E+001, 2.50113E+001, 2.50138E+001, 2.50105E+001, 5.23431E-003, 2.06860E-001, 1.82139E+001, 2.20504E-001, 2.99541E+001, 2.51027E+001, 2.30000E-001, 2.50147E+001, 2.50045E+001, 2.30000E-001, 2.50142E+001, 2.50041E+001
 1.50065E+001, 2.50396E+001, 2.50567E+001, 3.24560E+001, 2.50050E+001, 2.50129E+001, 2.50160E+001, 2.50120E+001, 6.03800E-003, 2.06860E-001, 2.13855E+001, 2.21766E-001, 3.09567E+001, 2.51178E+001, 2.30000E-001, 2.50172E+001, 2.50052E+001, 2.30000E-001, 2.50166E+001, 2.50046E+001
 1.60048E+001, 2.50430E+001, 2.50550E+001, 3.33683E+001, 2.50057E+001, 2.50146E+001, 2.50185E+001, 2.50136E+001, 6.90557E-003, 2.06860E-001, 2.48675E+001, 2.22938E-001, 3.23657E+001, 2.51353E+001, 2.30000E-001, 2.50199E+001, 2.50059E+001, 2.30000E-001, 2.50191E+001, 2.50052E+001
 1.70028E+001, 2.50470E+001, 2.50534E+001, 3.41371E+001, 2.50063E+001, 2.50164E+001, 2.50211E+001, 2.50154E+001, 7.82146E-003, 2.06860E-001, 2.86744E+001, 2.23802E-001, 3.36705E+001, 2.51527E+001, 2.30000E-001, 2.50229E+001, 2.50067E+001, 2.30000E-001, 2.50220E+001, 2.50059E+001
 1.80009E+001, 2.50514E+001, 2.50523E+001, 3.52215E+001, 2.50069E+001, 2.50183E+001, 2.50238E+001, 2.50173E+001, 8.79803E-003, 2.06860E-001, 3.27452E+001, 2.24356E-001, 3.53843E+001, 2.51712E+001, 2.30000E-001, 2.50260E+001, 2.50075E+001, 2.30000E-001, 2.50250E+001, 2.50065E+001
 1.90044E+001, 2.50562E+001, 2.50521E+001, 3.61740E+001, 2.50121E+001, 2.50204E+001, 2.50267E+001, 2.50192E+001, 9.83843E-003, 2.06860E-001, 3.71408E+001, 2.24603E-001, 3.65880E+001, 2.51912E+001, 2.30000E-001, 2.50494E+001, 2.50085E+001, 2.30000E-001, 2.50282E+001, 2.50072E+001
 2.00009E+001, 2.50614E+001, 2.50536E+001, 3.70865E+001, 2.50417E+001, 2.50224E+001, 2.50298E+001, 2.50212E+001, 1.09278E-002, 2.06860E-001, 4.18086E+001, 2.24244E-001, 3.70713E+001, 2.52123E+001, 2.30000E-001, 2.52242E+001, 2.50094E+001, 2.30000E-001, 2.50315E+001, 2.50079E+001
 2.10026E+001, 2.50672E+001, 2.50600E+001, 3.90506E+001, 2.50897E+001, 2.50246E+001, 2.50330E+001, 2.50232E+001, 1.20819E-002, 2.06860E-001, 4.67405E+001, 2.23007E-001, 3.79903E+001, 2.52351E+001, 2.30000E-001, 2.54010E+001, 2.50104E+001, 2.30000E-001, 2.50351E+001, 2.50086E+001
 2.20005E+001, 2.50737E+001, 2.50996E+001, 4.10637E+001, 2.51609E+001, 2.50268E+001, 2.50364E+001, 2.50253E+001, 1.32867E-002, 2.06860E-001, 5.20405E+001, 2.20802E-001, 3.85558E+001, 2.52597E+001, 2.30000E-001, 2.55093E+001, 2.50115E+001, 2.30000E-001, 2.50389E+001, 2.50094E+001
 2.30043E+001, 2.50807E+001, 2.52620E+001, 4.33879E+001, 2.53112E+001, 2.50292E+001, 2.50400E+001, 2.50275E+001, 1.45543E-002, 2.06860E-001, 5.76641E+001, 2.19339E-001, 3.86238E+001, 2.52864E+001, 2.28812E-001, 2.57548E+001, 2.50127E+001, 2.30000E-001, 2.50429E+001, 2.50102E+001
 2.40021E+001, 2.50882E+001, 2.54701E+001, 4.74298E+001, 2.56831E+001, 2.50316E+001, 2.50437E+001, 2.50297E+001, 1.58800E-002, 2.06859E-001, 6.36228E+001, 2.17731E-001, 3.96803E+001, 2.53160E+001, 1.66012E-001, 2.60338E+001, 2.50139E+001, 2.30000E-001, 2.50471E+001, 2.50110E+001
 2.50027E+001, 2.50964E+001, 2.55965E+001, 4.80484E+001, 2.58215E+001, 2.50341E+001, 2.50476E+001, 2.50318E+001, 1.72659E-002, 2.06856E-001, 6.97990E+001, 2.16209E-001, 4.08084E+001, 2.53490E+001, 1.63316E-001, 2.60820E+001, 2.50151E+001, 2.30000E-001, 2.50514E+001, 2.50119E+001
 2.60027E+001, 2.51045E+001, 2.56418E+001, 4.90894E+001, 2.60501E+001, 2.50362E+001, 2.50511E+001, 2.50335E+001, 1.79948E-002, 2.06853E-001, 7.57897E+001, 2.15974E-001, 4.14555E+001, 2.53830E+001, 1.67358E-001, 2.63725E+001, 2.50161E+001, 2.30000E-001, 2.50555E+001, 2.50124E+001
 2.70027E+001, 2.51109E+001, 2.56405E+001, 4.92774E+001, 2.61929E+001, 2.50372E+001, 2.50536E+001, 2.50340E+001, 1.79952E-002, 2.06852E-001, 8.06696E+001, 2.15745E-001, 4.15088E+001, 2.54103E+001, 1.67677E-001, 2.64501E+001, 2.50165E+001, 2.30000E-001, 2.50586E+001, 2.50125E+001
 2.80026E+001, 2.51158E+001, 2.56029E+001, 4.94186E+001, 2.63016E+001, 2.50377E+001, 2.50553E+001, 2.50339E+001, 1.79952E-002, 2.06852E-001, 8.48601E+001, 2.15402E-001, 4.15598E+001, 2.54332E+001, 1.68889E-001, 2.65656E+001, 2.50168E+001, 2.30000E-001, 2.50610E+001, 2.50125E+001
 2.90026E+001, 2.51200E+001, 2.55232E+001, 4.95206E+001, 2.63474E+001, 2.50378E+001, 2.50566E+001, 2.50333E+001, 1.79953E-002, 2.06852E-001, 8.85880E+001, 2.15085E-001, 4.18260E+001, 2.54542E+001, 1.69707E-001, 2.66570E+001, 2.50170E+001, 2.30000E-001, 2.50629E+001, 2.50125E+001
 3.00026E+001, 2.51236E+001, 2.54261E+001, 4.95475E+001, 2.64177E+001, 2.50379E+001, 2.50575E+001, 2.50323E+001, 1.79953E-002, 2.06851E-001, 9.19499E+001, 2.15715E-001, 4.21376E+001, 2.54740E+001, 1.70747E-001, 2.67665E+001, 2.50173E+001, 2.30000E-001, 2.50639E+001, 2.50125E+001
 3.10026E+001, 2.51267E+001, 2.53481E+001, 4.95795E+001, 2.64871E+001, 2.50380E+001, 2.50581E+001, 2.50305E+001, 1.79952E-002, 2.06851E-001, 9.50335E+001, 2.16581E-001, 4.24059E+001, 2.54925E+001, 1.71466E-001, 2.68516E+001, 2.50175E+001, 2.30000E-001, 2.50656E+001, 2.50124E+001
 3.20025E+001, 2.51293E+001, 2.52963E+001, 4.96680E+001, 2.65359E+001, 2.50382E+001, 2.50586E+001, 2.50268E+001, 1.79952E-002, 2.06851E-001, 9.79054E+001, 2.17429E-001, 4.27409E+001, 2.55096E+001, 1.71754E-001, 2.69191E+001, 2.50178E+001, 2.30000E-001, 2.55125E+001, 2.50124E+001
 3.30025E+001, 2.51315E+001, 2.52653E+001, 4.96163E+001, 2.65917E+001, 2.50386E+001, 2.50585E+001, 2.50246E+001, 1.79952E-002, 2.06851E-001, 1.00606E+002, 2.18313E-001, 4.30937E+001, 2.55254E+001, 1.71596E-001, 2.69661E+001, 2.50181E+001, 2.30000E-001, 2.57656E+001, 2.50124E+001
 3.40025E+001, 2.51333E+001, 2.52509E+001, 4.94512E+001, 2.66611E+001, 2.50391E+001, 2.50529E+001, 2.52283E+001, 1.79952E-002, 2.06851E-001, 1.03114E+002, 2.19068E-001, 4.33416E+001, 2.55402E+001, 1.71270E-001, 2.70059E+001, 2.50183E+001, 2.30000E-001, 2.57422E+001, 2.50125E+001
 3.50025E+001, 2.51348E+001, 2.52500E+001, 4.92315E+001, 2.67191E+001, 2.50399E+001, 2.50693E+001, 2.54462E+001, 1.79952E-002, 2.06851E-001, 1.05436E+002, 2.19600E-001, 4.34273E+001, 2.55540E+001, 1.70753E-001, 2.70298E+001, 2.50186E+001, 2.30000E-001, 2.57088E+001, 2.50128E+001
 3.60024E+001, 2.51361E+001, 2.52607E+001, 4.88437E+001, 2.67374E+001, 2.50410E+001, 2.52371E+001, 2.54740E+001, 1.79952E-002, 2.06850E-001, 1.07652E+002, 2.19984E-001, 4.33077E+001, 2.55668E+001, 1.69946E-001, 2.70348E+001, 2.50188E+001, 2.30000E-001, 2.56834E+001, 2.50131E+001
 3.70024E+001, 2.51372E+001, 2.52807E+001, 4.83803E+001, 2.66985E+001, 2.50416E+001, 2.55043E+001, 2.54761E+001, 1.79952E-002, 2.06849E-001, 1.09823E+002, 2.20283E-001, 4.30904E+001, 2.55789E+001, 1.68782E-001, 2.70100E+001, 2.50191E+001, 2.30000E-001, 2.56696E+001, 2.50135E+001
 3.80024E+001, 2.51382E+001, 2.53071E+001, 4.78293E+001, 2.66312E+001, 2.50409E+001, 2.55895E+001, 2.54564E+001, 1.79952E-002, 2.06849E-001, 1.11976E+002, 2.20362E-001, 4.29119E+001, 2.55905E+001, 1.67527E-001, 2.69841E+001, 2.50195E+001, 2.30000E-001, 2.56904E+001, 2.50140E+001
 3.90024E+001, 2.51391E+001, 2.53371E+001, 4.74125E+001, 2.65609E+001, 2.50395E+001, 2.55604E+001, 2.54755E+001, 1.79953E-002, 2.06847E-001, 1.14131E+002, 2.20272E-001, 4.28147E+001, 2.56016E+001, 1.66253E-001, 2.69673E+001, 2.50198E+001, 2.30000E-001, 2.57521E+001, 2.50144E+001
 4.00023E+001, 2.51399E+001, 2.53684E+001, 4.71894E+001, 2.64794E+001, 2.50385E+001, 2.55025E+001, 2.54946E+001, 1.79953E-002, 2.06845E-001, 1.16302E+002, 2.20294E-001, 4.27645E+001, 2.56124E+001, 1.64809E-001, 2.69472E+001, 2.50202E+001, 2.30000E-001, 2.58325E+001, 2.50135E+001
 4.10023E+001, 2.51408E+001, 2.54005E+001, 4.69624E+001, 2.63968E+001, 2.50375E+001, 2.54449E+001, 2.54909E+001, 1.79953E-002, 2.06842E-001, 1.18477E+002, 2.20401E-001, 4.27042E+001, 2.56230E+001, 1.63044E-001, 2.69186E+001, 2.50206E+001, 2.30000E-001, 2.58931E+001, 2.50121E+001
 4.20023E+001, 2.51415E+001, 2.54341E+001, 4.67476E+001, 2.63274E+001, 2.50360E+001, 2.53750E+001, 2.55051E+001, 1.79953E-002, 2.06837E-001, 1.20623E+002, 2.20519E-001, 4.26423E+001, 2.56333E+001, 1.60696E-001, 2.68867E+001, 2.50210E+001, 2.30000E-001, 2.59097E+001, 2.50111E+001
 4.30023E+001, 2.51421E+001, 2.54664E+001, 4.64481E+001, 2.62643E+001, 2.50342E+001, 2.52701E+001, 2.55563E+001, 1.79953E-002, 2.06826E-001, 1.22708E+002, 2.20771E-001, 4.25421E+001, 2.56434E+001, 1.57323E-001, 2.68520E+001, 2.50214E+001, 2.30000E-001, 2.58879E+001, 2.50107E+001
 4.40022E+001, 2.51427E+001, 2.54937E+001, 4.60706E+001, 2.62161E+001, 2.50324E+001, 2.51748E+001, 2.56209E+001, 1.79953E-002, 2.06804E-001, 1.24723E+002, 2.21165E-001, 4.24259E+001, 2.56535E+001, 1.52390E-001, 2.68208E+001, 2.50218E+001, 2.30000E-001, 2.58442E+001, 2.50107E+001
 4.50022E+001, 2.51433E+001, 2.55162E+001, 4.59991E+001, 2.61912E+001, 2.50308E+001, 2.51249E+001, 2.56653E+001, 1.79953E-002, 2.06761E-001, 1.26682E+002, 2.21398E-001, 4.23349E+001, 2.56637E+001, 1.45448E-001, 2.67810E+001, 2.50223E+001, 2.30000E-001, 2.57934E+001, 2.50111E+001
 4.60022E+001, 2.51440E+001, 2.55393E+001, 4.59663E+001, 2.61750E+001, 2.50295E+001, 2.51039E+001, 2.56657E+001, 1.79953E-002, 2.06698E-001, 1.28578E+002, 2.21402E-001, 4.22393E+001, 2.56742E+001, 1.37780E-001, 2.67260E+001, 2.50228E+001, 2.30000E-001, 2.57475E+001, 2.50117E+001
 4.70022E+001, 2.51449E+001, 2.55710E+001, 4.58299E+001, 2.61633E+001, 2.50285E+001, 2.50974E+001, 2.56188E+001, 1.79953E-002, 2.06646E-001, 1.30404E+002, 2.21146E-001, 4.19931E+001, 2.56850E+001, 1.33041E-001, 2.66719E+001, 2.50232E+001, 2.30000E-001, 2.57153E+001, 2.50123E+001
 4.80021E+001, 2.51463E+001, 2.56185E+001, 4.59796E+001, 2.61504E+001, 2.50278E+001, 2.51005E+001, 2.55466E+001, 1.79952E-002, 2.06633E-001, 1.32159E+002, 2.20678E-001, 4.17264E+001, 2.56965E+001, 1.32996E-001, 2.66309E+001, 2.50236E+001, 2.30000E-001, 2.57005E+001, 2.50125E+001
 4.90021E+001, 2.51484E+001, 2.56875E+001, 4.61573E+001, 2.61509E+001, 2.50272E+001, 2.51130E+001, 2.54678E+001, 1.79953E-002, 2.06649E-001, 1.33827E+002, 2.20091E-001, 4.15615E+001, 2.57090E+001, 1.35745E-001, 2.66274E+001, 2.50239E+001, 2.30000E-001, 2.57006E+001, 2.50122E+001
 5.00021E+001, 2.51514E+001, 2.57838E+001, 4.66395E+001, 2.61771E+001, 2.50268E+001, 2.51409E+001, 2.54011E+001, 1.79954E-002, 2.06665E-001, 1.35379E+002, 2.19272E-001, 4.11747E+001, 2.57226E+001, 1.37761E-001, 2.66708E+001, 2.50242E+001, 2.30000E-001, 2.57137E+001, 2.50116E+001
 5.10021E+001, 2.51555E+001, 2.58896E+001, 4.72857E+001, 2.62177E+001, 2.50265E+001, 2.51894E+001, 2.53619E+001, 1.79953E-002, 2.06665E-001, 1.36801E+002, 2.18361E-001, 4.08103E+001, 2.57373E+001, 1.37509E-001, 2.67379E+001, 2.50244E+001, 2.30000E-001, 2.57427E+001, 2.50109E+001
 5.20020E+001, 2.51609E+001, 2.59565E+001, 4.83174E+001, 2.62672E+001, 2.50261E+001, 2.52519E+001, 2.52970E+001, 1.79954E-002, 2.06635E-001, 1.38076E+002, 2.17778E-001, 4.10011E+001, 2.57520E+001, 1.36029E-001, 2.67822E+001, 2.50246E+001, 2.30000E-001, 2.57912E+001, 2.50103E+001
 5.30020E+001, 2.51674E+001, 2.59590E+001, 4.93582E+001, 2.63313E+001, 2.50256E+001, 2.53478E+001, 2.52676E+001, 1.79955E-002, 2.06573E-001, 1.39202E+002, 2.18059E-001, 4.15343E+001, 2.57663E+001, 1.35141E-001, 2.67916E+001, 2.50248E+001, 2.30000E-001, 2.58342E+001, 2.50099E+001
 5.40020E+001, 2.51744E+001, 2.59171E+001, 4.98290E+001, 2.64410E+001, 2.50251E+001, 2.55519E+001, 2.52859E+001, 1.79955E-002, 2.06492E-001, 1.40193E+002, 2.18300E-001, 4.19000E+001, 2.57797E+001, 1.36218E-001, 2.68116E+001, 2.50250E+001, 2.30000E-001, 2.58389E+001, 2.50095E+001
 5.50020E+001, 2.51813E+001, 2.58877E+001, 5.00669E+001, 2.66137E+001, 2.50249E+001, 2.57199E+001, 2.52955E+001, 1.79954E-002, 2.06400E-001, 1.41110E+002, 2.18045E-001, 4.20165E+001, 2.57911E+001, 1.38072E-001, 2.68366E+001, 2.50253E+001, 2.30000E-001, 2.58212E+001, 2.50092E+001
 5.60019E+001, 2.51873E+001, 2.59035E+001, 5.00633E+001, 2.67082E+001, 2.50249E+001, 2.57807E+001, 2.52766E+001, 1.79952E-002, 2.06309E-001, 1.41936E+002, 2.17876E-001, 4.18846E+001, 2.57997E+001, 1.40002E-001, 2.68602E+001, 2.50255E+001, 2.30000E-001, 2.58008E+001, 2.50090E+001
 5.70019E+001, 2.51922E+001, 2.59338E+001, 5.00511E+001, 2.67721E+001, 2.50255E+001, 2.57456E+001, 2.52376E+001, 1.79951E-002, 2.06225E-001, 1.42640E+002, 2.18044E-001, 4.16545E+001, 2.58055E+001, 1.41688E-001, 2.69022E+001, 2.50257E+001, 2.30000E-001, 2.57902E+001, 2.50087E+001
 5.80019E+001, 2.51961E+001, 2.59411E+001, 4.92634E+001, 2.68273E+001, 2.50276E+001, 2.56450E+001, 2.52186E+001, 1.79951E-002, 2.06145E-001, 1.43238E+002, 2.18671E-001, 4.13955E+001, 2.58089E+001, 1.42033E-001, 2.69222E+001, 2.50259E+001, 2.30000E-001, 2.57895E+001, 2.50085E+001
 5.90019E+001, 2.51997E+001, 2.59222E+001, 4.75642E+001, 2.68432E+001, 2.50290E+001, 2.55283E+001, 2.52353E+001, 1.79952E-002, 2.06074E-001, 1.43780E+002, 2.19339E-001, 4.13214E+001, 2.58108E+001, 1.41294E-001, 2.69258E+001, 2.50261E+001, 2.30000E-001, 2.57848E+001, 2.50086E+001
 6.00018E+001, 2.52033E+001, 2.58942E+001, 4.60713E+001, 2.67213E+001, 2.50281E+001, 2.54042E+001, 2.53055E+001, 1.79952E-002, 2.06017E-001, 1.44374E+002, 2.19709E-001, 4.08912E+001, 2.58118E+001, 1.39221E-001, 2.68922E+001, 2.50265E+001, 2.30000E-001, 2.57915E+001, 2.50088E+001
