s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PARAFFIN,MLR_PRODUCTS,ZONE_1
 1.99002E+002, 2.09968E-002, 0.00000E+000,-5.40777E-003, 1.11445E-007,-1.55867E-002,-7.37814E-021, 6.56180E-005, 0.00000E+000, 6.74211E-005, 6.80426E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.67576E+002
 2.00001E+002, 2.09967E-002, 0.00000E+000,-5.40772E-003, 9.94929E-008,-1.55547E-002,-7.37796E-021, 7.83521E-005, 0.00000E+000, 1.12433E-004, 1.12748E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.68107E+002
 2.01000E+002, 2.09967E-002, 0.00000E+000,-5.40755E-003, 1.01310E-007,-1.55472E-002,-7.37776E-021, 8.14316E-005, 0.00000E+000, 1.23611E-004, 1.23500E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.68660E+002
 2.02004E+002, 2.09972E-002, 0.00000E+000,-5.40814E-003, 4.52538E-008,-1.55503E-002,-7.37755E-021, 8.01978E-005, 0.00000E+000, 1.19209E-004, 1.19008E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.69207E+002
 2.03003E+002, 2.09981E-002, 0.00000E+000,-5.40828E-003, 5.93900E-008,-1.55622E-002,-7.37733E-021, 7.57539E-005, 0.00000E+000, 1.03541E-004, 1.03441E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.69721E+002
 2.04003E+002, 2.09981E-002, 0.00000E+000,-5.40808E-003, 2.23142E-008,-1.55796E-002,-7.37712E-021, 6.90571E-005, 0.00000E+000, 8.01106E-005, 7.95586E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.70190E+002
 2.05002E+002, 2.09964E-002, 0.00000E+000,-5.40719E-003, 1.38724E-008,-1.56025E-002,-7.37693E-021, 5.96786E-005, 0.00000E+000, 4.73348E-005, 4.63511E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.70596E+002
 2.06001E+002, 2.09946E-002, 0.00000E+000,-5.40631E-003, 4.32166E-008,-1.56293E-002,-7.37676E-021, 4.86937E-005, 0.00000E+000, 8.57747E-006, 7.78657E-006, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.70927E+002
 2.07000E+002, 2.09950E-002, 0.00000E+000,-5.40544E-003, 4.90536E-008,-1.56542E-002,-7.37662E-021, 3.91834E-005, 0.00000E+000,-2.53849E-005,-2.54557E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.71193E+002
 2.08004E+002, 2.09953E-002, 0.00000E+000,-5.40605E-003, 9.02459E-008,-1.56459E-002,-7.37647E-021, 4.24031E-005, 0.00000E+000,-1.41799E-005,-1.41211E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.71482E+002
 2.09003E+002, 2.09958E-002, 0.00000E+000,-5.40601E-003, 1.30194E-007,-1.55899E-002,-7.37629E-021, 6.47358E-005, 0.00000E+000, 6.42940E-005, 6.47905E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.71920E+002
 2.10003E+002, 2.09960E-002, 0.00000E+000,-5.40579E-003, 8.95289E-008,-1.55459E-002,-7.37605E-021, 8.23458E-005, 0.00000E+000, 1.26479E-004, 1.26749E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.72479E+002
 2.11002E+002, 2.09961E-002, 0.00000E+000,-5.40674E-003, 8.22441E-008,-1.55365E-002,-7.37578E-021, 8.57897E-005, 0.00000E+000, 1.38967E-004, 1.38734E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.73061E+002
 2.12001E+002, 2.09964E-002, 0.00000E+000,-5.40757E-003, 7.65784E-008,-1.55482E-002,-7.37553E-021, 8.08921E-005, 0.00000E+000, 1.21777E-004, 1.21594E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.73610E+002
 2.13000E+002, 2.09966E-002, 0.00000E+000,-5.40815E-003, 1.20882E-007,-1.55471E-002,-7.37533E-021, 8.11500E-005, 0.00000E+000, 1.22713E-004, 1.22649E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.74161E+002
 2.14004E+002, 2.09969E-002, 0.00000E+000,-5.40902E-003, 1.17293E-007,-1.55508E-002,-7.37524E-021, 7.94383E-005, 0.00000E+000, 1.16727E-004, 1.16589E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.74703E+002
 2.15003E+002, 2.09969E-002, 0.00000E+000,-5.40931E-003, 9.76047E-008,-1.55892E-002,-7.37526E-021, 6.41148E-005, 0.00000E+000, 6.28234E-005, 6.25540E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.75138E+002
 2.16002E+002, 2.09967E-002, 0.00000E+000,-5.40892E-003, 7.48938E-008,-1.56344E-002,-7.37537E-021, 4.62538E-005, 0.00000E+000,-3.13944E-007,-2.40613E-007, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.75452E+002
 2.17002E+002, 2.09964E-002, 0.00000E+000,-5.40826E-003, 8.15487E-008,-1.56653E-002,-7.37551E-021, 3.41815E-005, 0.00000E+000,-4.27315E-005,-4.28627E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.75683E+002
 2.18001E+002, 2.09961E-002, 0.00000E+000,-5.40720E-003, 7.82144E-008,-1.56576E-002,-7.37562E-021, 3.74764E-005, 0.00000E+000,-3.14215E-005,-3.11909E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.75937E+002
 2.19005E+002, 2.09959E-002, 0.00000E+000,-5.40655E-003, 7.91742E-008,-1.56286E-002,-7.37565E-021, 4.92139E-005, 0.00000E+000, 9.62295E-006, 1.01072E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.76272E+002
 2.20004E+002, 2.09963E-002, 0.00000E+000,-5.40581E-003, 7.10637E-008,-1.56187E-002,-7.37559E-021, 5.36638E-005, 0.00000E+000, 2.56071E-005, 2.55267E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.76637E+002
 2.21003E+002, 2.09967E-002, 0.00000E+000,-5.40602E-003, 6.51028E-008,-1.56397E-002,-7.37547E-021, 4.54517E-005, 0.00000E+000,-3.03721E-006,-3.45304E-006, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.76945E+002
 2.22002E+002, 2.09969E-002, 0.00000E+000,-5.40674E-003, 6.08905E-008,-1.56677E-002,-7.37532E-021, 3.41053E-005, 0.00000E+000,-4.31169E-005,-4.33574E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.77177E+002
 2.23001E+002, 2.09969E-002, 0.00000E+000,-5.40542E-003, 5.85131E-008,-1.56587E-002,-7.37516E-021, 3.81075E-005, 0.00000E+000,-2.94853E-005,-2.89819E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.77435E+002
 2.24001E+002, 2.09986E-002, 0.00000E+000,-5.40444E-003, 2.40248E-008,-1.56011E-002,-7.37501E-021, 6.19996E-005, 0.00000E+000, 5.47281E-005, 5.50946E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.77855E+002
 2.25005E+002, 2.09992E-002, 0.00000E+000,-5.40495E-003, 5.67743E-009,-1.55719E-002,-7.37477E-021, 7.38907E-005, 0.00000E+000, 9.72691E-005, 9.63196E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.78360E+002
 2.26004E+002, 2.09940E-002, 0.00000E+000,-5.40343E-003,-2.86941E-008,-1.55600E-002,-7.37440E-021, 7.70973E-005, 0.00000E+000, 1.08177E-004, 1.07654E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.78883E+002
 2.27003E+002, 2.09946E-002, 0.00000E+000,-5.40175E-003, 7.13693E-009,-1.55730E-002,-7.37397E-021, 7.27350E-005, 0.00000E+000, 9.26191E-005, 9.25662E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.79377E+002
 2.28002E+002, 2.09951E-002, 0.00000E+000,-5.40327E-003, 5.87292E-008,-1.55843E-002,-7.37360E-021, 6.78739E-005, 0.00000E+000, 7.57743E-005, 7.54788E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.79838E+002
 2.29001E+002, 2.09956E-002, 0.00000E+000,-5.40410E-003, 1.03676E-007,-1.55641E-002,-7.37328E-021, 7.55672E-005, 0.00000E+000, 1.02716E-004, 1.03053E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.80350E+002
 2.30000E+002, 2.09963E-002, 0.00000E+000,-5.40495E-003, 1.73715E-008,-1.55584E-002,-7.37304E-021, 7.78186E-005, 0.00000E+000, 1.11157E-004, 1.10698E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.80878E+002
 2.31004E+002, 2.09970E-002, 0.00000E+000,-5.40679E-003, 2.98772E-008,-1.55697E-002,-7.37288E-021, 7.28000E-005, 0.00000E+000, 9.32925E-005, 9.32872E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.81375E+002
 2.32004E+002, 2.09972E-002, 0.00000E+000,-5.40702E-003, 8.37555E-008,-1.55320E-002,-7.37282E-021, 8.77711E-005, 0.00000E+000, 1.45900E-004, 1.46037E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.81970E+002
 2.33003E+002, 2.09968E-002, 0.00000E+000,-5.40698E-003, 1.78540E-007,-1.55092E-002,-7.37281E-021, 9.67382E-005, 0.00000E+000, 1.77670E-004, 1.77508E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.82626E+002
 2.34002E+002, 2.09961E-002, 0.00000E+000,-5.40700E-003, 1.06233E-007,-1.55146E-002,-7.37281E-021, 9.43605E-005, 0.00000E+000, 1.68781E-004, 1.69008E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.83266E+002
 2.35001E+002, 2.09960E-002, 0.00000E+000,-5.40664E-003, 1.22161E-007,-1.55206E-002,-7.37281E-021, 9.21306E-005, 0.00000E+000, 1.61074E-004, 1.60992E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.83891E+002
 2.36000E+002, 2.09962E-002, 0.00000E+000,-5.40602E-003, 1.20424E-007,-1.55400E-002,-7.37280E-021, 8.47117E-005, 0.00000E+000, 1.34756E-004, 1.34967E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.84466E+002
 2.37004E+002, 2.09966E-002, 0.00000E+000,-5.40625E-003, 9.92935E-008,-1.55602E-002,-7.37273E-021, 7.68360E-005, 0.00000E+000, 1.07296E-004, 1.07096E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.84990E+002
 2.38003E+002, 2.09969E-002, 0.00000E+000,-5.40762E-003, 8.50354E-008,-1.55556E-002,-7.37260E-021, 7.81643E-005, 0.00000E+000, 1.11837E-004, 1.11951E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.85520E+002
 2.39003E+002, 2.09970E-002, 0.00000E+000,-5.40781E-003, 8.52375E-008,-1.55417E-002,-7.37244E-021, 8.35714E-005, 0.00000E+000, 1.31029E-004, 1.31105E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.86087E+002
 2.40002E+002, 2.09970E-002, 0.00000E+000,-5.40684E-003, 3.99517E-008,-1.55295E-002,-7.37229E-021, 8.88157E-005, 0.00000E+000, 1.49491E-004, 1.49434E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.86690E+002
 2.41001E+002, 2.09982E-002, 0.00000E+000,-5.40736E-003,-6.21389E-009,-1.55282E-002,-7.37218E-021, 8.96410E-005, 0.00000E+000, 1.52194E-004, 1.52253E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.87298E+002
 2.42000E+002, 2.09995E-002, 0.00000E+000,-5.40786E-003, 1.83249E-008,-1.55514E-002,-7.37208E-021, 8.08557E-005, 0.00000E+000, 1.21623E-004, 1.21059E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.87847E+002
 2.43004E+002, 2.09951E-002, 0.00000E+000,-5.40688E-003, 3.38329E-008,-1.55785E-002,-7.37196E-021, 6.88971E-005, 0.00000E+000, 7.98901E-005, 7.85719E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.88318E+002
 2.44003E+002, 2.09941E-002, 0.00000E+000,-5.40568E-003,-3.32213E-009,-1.55882E-002,-7.37175E-021, 6.49359E-005, 0.00000E+000, 6.50804E-005, 6.51352E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.88758E+002
 2.45002E+002, 2.09902E-002, 0.00000E+000,-5.40451E-003, 1.27505E-008,-1.55774E-002,-7.37156E-021, 6.81623E-005, 0.00000E+000, 7.65630E-005, 7.64234E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.89221E+002
 2.46004E+002, 2.09954E-002, 0.00000E+000,-5.40679E-003, 1.54627E-007,-1.55402E-002,-7.37145E-021, 8.39275E-005, 0.00000E+000, 1.32090E-004, 1.32470E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.89791E+002
 2.47002E+002, 2.09979E-002, 0.00000E+000,-5.40957E-003, 9.51303E-008,-1.55226E-002,-7.37107E-021, 9.08468E-005, 0.00000E+000, 1.57144E-004, 1.56672E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.90407E+002
 2.48002E+002, 2.09968E-002, 0.00000E+000,-5.40945E-003, 3.10081E-008,-1.55291E-002,-7.37074E-021, 8.78846E-005, 0.00000E+000, 1.46487E-004, 1.46192E-004, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.91004E+002
 2.49001E+002, 2.09970E-002, 0.00000E+000,-5.40989E-003, 1.22518E-007,-1.55739E-002,-7.37044E-021, 7.00767E-005, 0.00000E+000, 8.40460E-005, 8.34249E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.91480E+002
 2.50000E+002, 2.09968E-002, 0.00000E+000,-5.40976E-003, 1.55624E-007,-1.56056E-002,-7.37018E-021, 5.73537E-005, 0.00000E+000, 3.87982E-005, 3.89037E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.91869E+002
 2.51005E+002, 2.09962E-002, 0.00000E+000,-5.40871E-003, 1.50092E-007,-1.55883E-002,-7.36994E-021, 6.44163E-005, 0.00000E+000, 6.34368E-005, 6.36802E-005, 0.00000E+000, 4.99917E-007, 0.00000E+000, 2.92308E+002
