s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 7.10012E+001, 2.52519E+001, 2.60603E+001, 4.43296E+001, 2.65227E+001, 2.50187E+001, 2.52735E+001, 2.57442E+001, 1.79953E-002, 2.05818E-001, 1.57591E+002, 2.14511E-001, 3.71205E+001, 2.57265E+001, 1.36508E-001, 2.69381E+001, 2.50297E+001, 2.30000E-001, 2.59594E+001, 2.50087E+001
 7.20036E+001, 2.52563E+001, 2.60734E+001, 4.41737E+001, 2.64241E+001, 2.50184E+001, 2.51892E+001, 2.57695E+001, 1.79953E-002, 2.05796E-001, 1.58272E+002, 2.14436E-001, 3.69911E+001, 2.57317E+001, 1.36381E-001, 2.68868E+001, 2.50300E+001, 2.30000E-001, 2.59092E+001, 2.50089E+001
 7.30007E+001, 2.52596E+001, 2.60657E+001, 4.38831E+001, 2.64998E+001, 2.50182E+001, 2.51684E+001, 2.54856E+001, 1.79952E-002, 2.05777E-001, 1.58953E+002, 2.15033E-001, 3.70076E+001, 2.57369E+001, 1.38495E-001, 2.69711E+001, 2.50303E+001, 2.30000E-001, 2.58326E+001, 2.50090E+001
 7.40032E+001, 2.52619E+001, 2.60549E+001, 4.38124E+001, 2.65152E+001, 2.50181E+001, 2.51907E+001, 2.55451E+001, 1.79953E-002, 2.05753E-001, 1.59614E+002, 2.15535E-001, 3.70637E+001, 2.57418E+001, 1.38521E-001, 2.69632E+001, 2.50307E+001, 2.30000E-001, 2.58275E+001, 2.50091E+001
 7.50003E+001, 2.52634E+001, 2.60512E+001, 4.39418E+001, 2.64836E+001, 2.50181E+001, 2.52901E+001, 2.53792E+001, 1.79953E-002, 2.05715E-001, 1.60259E+002, 2.15744E-001, 3.71675E+001, 2.57465E+001, 1.37840E-001, 2.69257E+001, 2.50310E+001, 2.30000E-001, 2.58579E+001, 2.50091E+001
 7.60027E+001, 2.52644E+001, 2.60530E+001, 4.38856E+001, 2.64351E+001, 2.50182E+001, 2.55832E+001, 2.53994E+001, 1.79951E-002, 2.05665E-001, 1.60904E+002, 2.15613E-001, 3.70788E+001, 2.57511E+001, 1.36888E-001, 2.68873E+001, 2.50313E+001, 2.30000E-001, 2.59046E+001, 2.50091E+001
 7.70052E+001, 2.52651E+001, 2.60575E+001, 4.45183E+001, 2.63633E+001, 2.50184E+001, 2.56468E+001, 2.54092E+001, 1.79953E-002, 2.05610E-001, 1.61573E+002, 2.15351E-001, 3.72925E+001, 2.57556E+001, 1.35933E-001, 2.68582E+001, 2.50317E+001, 2.30000E-001, 2.59551E+001, 2.50091E+001
 7.80022E+001, 2.52659E+001, 2.60643E+001, 4.46596E+001, 2.62977E+001, 2.50186E+001, 2.57770E+001, 2.54898E+001, 1.79954E-002, 2.05559E-001, 1.62269E+002, 2.15059E-001, 3.73100E+001, 2.57599E+001, 1.35927E-001, 2.68736E+001, 2.50321E+001, 1.94359E-001, 2.59873E+001, 2.50091E+001
 7.90047E+001, 2.52671E+001, 2.60732E+001, 4.45953E+001, 2.62305E+001, 2.50184E+001, 2.58911E+001, 2.55856E+001, 1.79950E-002, 2.05519E-001, 1.62980E+002, 2.14888E-001, 3.71063E+001, 2.57644E+001, 1.37292E-001, 2.69433E+001, 2.50325E+001, 6.72865E-002, 2.61623E+001, 2.50091E+001
 8.00018E+001, 2.52688E+001, 2.60816E+001, 4.50225E+001, 2.62720E+001, 2.50181E+001, 2.59824E+001, 2.55803E+001, 1.79952E-002, 2.05489E-001, 1.63698E+002, 2.14631E-001, 3.71593E+001, 2.57689E+001, 1.39054E-001, 2.70664E+001, 2.50328E+001, 6.78794E-002, 2.62910E+001, 2.50091E+001
 8.10042E+001, 2.52710E+001, 2.60865E+001, 4.56282E+001, 2.63493E+001, 2.50176E+001, 2.59917E+001, 2.55233E+001, 1.79955E-002, 2.05467E-001, 1.64438E+002, 2.14923E-001, 3.74617E+001, 2.57734E+001, 1.38627E-001, 2.70662E+001, 2.50332E+001, 7.28637E-002, 2.62533E+001, 2.50091E+001
 8.20013E+001, 2.52735E+001, 2.60863E+001, 4.40573E+001, 2.62488E+001, 2.50171E+001, 2.57707E+001, 2.55836E+001, 1.79951E-002, 2.05447E-001, 1.65151E+002, 2.15135E-001, 3.70559E+001, 2.57780E+001, 1.38880E-001, 2.70698E+001, 2.50335E+001, 7.94682E-002, 2.61026E+001, 2.50092E+001
 8.30038E+001, 2.52763E+001, 2.60794E+001, 4.43718E+001, 2.63128E+001, 2.50166E+001, 2.54193E+001, 2.57524E+001, 1.79951E-002, 2.05425E-001, 1.65833E+002, 2.15092E-001, 3.71948E+001, 2.57825E+001, 1.38194E-001, 2.70597E+001, 2.50339E+001, 9.13744E-002, 2.60694E+001, 2.50092E+001
 8.40008E+001, 2.52791E+001, 2.60727E+001, 4.49139E+001, 2.66314E+001, 2.50162E+001, 2.51763E+001, 2.58446E+001, 1.79955E-002, 2.05395E-001, 1.66481E+002, 2.15303E-001, 3.75917E+001, 2.57868E+001, 1.37928E-001, 2.71034E+001, 2.50342E+001, 1.00197E-001, 2.62338E+001, 2.50093E+001
 8.50033E+001, 2.52817E+001, 2.60665E+001, 4.38083E+001, 2.64052E+001, 2.50159E+001, 2.50934E+001, 2.58570E+001, 1.79952E-002, 2.05355E-001, 1.67121E+002, 2.15652E-001, 3.69197E+001, 2.57913E+001, 1.36482E-001, 2.70807E+001, 2.50346E+001, 1.00624E-001, 2.63243E+001, 2.50094E+001
 8.60004E+001, 2.52841E+001, 2.60595E+001, 4.37695E+001, 2.64151E+001, 2.50157E+001, 2.50743E+001, 2.57386E+001, 1.79950E-002, 2.05308E-001, 1.67765E+002, 2.15714E-001, 3.72723E+001, 2.57957E+001, 1.37304E-001, 2.71921E+001, 2.50350E+001, 9.67794E-002, 2.63345E+001, 2.50096E+001
 8.70028E+001, 2.52861E+001, 2.60565E+001, 4.42430E+001, 2.66023E+001, 2.50156E+001, 2.50910E+001, 2.56886E+001, 1.79955E-002, 2.05260E-001, 1.68416E+002, 2.15456E-001, 3.78529E+001, 2.57999E+001, 1.34004E-001, 2.71181E+001, 2.50355E+001, 9.20192E-002, 2.62704E+001, 2.50097E+001
 8.80053E+001, 2.52877E+001, 2.60535E+001, 4.39839E+001, 2.62793E+001, 2.50156E+001, 2.51861E+001, 2.57415E+001, 1.79953E-002, 2.05217E-001, 1.69047E+002, 2.15786E-001, 3.71657E+001, 2.58045E+001, 1.33069E-001, 2.70625E+001, 2.50359E+001, 8.78536E-002, 2.61135E+001, 2.50098E+001
 8.90024E+001, 2.52891E+001, 2.60507E+001, 4.41613E+001, 2.65438E+001, 2.50156E+001, 2.52325E+001, 2.58896E+001, 1.79950E-002, 2.05182E-001, 1.69695E+002, 2.15635E-001, 3.74340E+001, 2.58089E+001, 1.35187E-001, 2.72177E+001, 2.50363E+001, 9.02416E-002, 2.60632E+001, 2.50099E+001
 9.00048E+001, 2.52907E+001, 2.60543E+001, 4.43523E+001, 2.65698E+001, 2.50155E+001, 2.51802E+001, 2.59028E+001, 1.79955E-002, 2.05153E-001, 1.70378E+002, 2.15736E-001, 3.75559E+001, 2.58134E+001, 1.32370E-001, 2.70921E+001, 2.50368E+001, 8.95033E-002, 2.60839E+001, 2.50099E+001
 9.10019E+001, 2.52926E+001, 2.60642E+001, 4.40527E+001, 2.64307E+001, 2.50155E+001, 2.51301E+001, 2.57781E+001, 1.79954E-002, 2.05127E-001, 1.71116E+002, 2.15082E-001, 3.73360E+001, 2.58180E+001, 1.35435E-001, 2.72211E+001, 2.50372E+001, 8.93483E-002, 2.61893E+001, 2.50099E+001
 9.20043E+001, 2.52949E+001, 2.60758E+001, 4.31093E+001, 2.69788E+001, 2.50155E+001, 2.51080E+001, 2.56935E+001, 1.79948E-002, 2.05105E-001, 1.71871E+002, 2.14537E-001, 3.67198E+001, 2.58223E+001, 1.34428E-001, 2.72259E+001, 2.50376E+001, 9.14688E-002, 2.62153E+001, 2.50099E+001
 9.30014E+001, 2.52975E+001, 2.60864E+001, 4.42252E+001, 2.63332E+001, 2.50155E+001, 2.51161E+001, 2.55124E+001, 1.79953E-002, 2.05091E-001, 1.72639E+002, 2.14312E-001, 3.77826E+001, 2.58267E+001, 1.31486E-001, 2.70179E+001, 2.50380E+001, 1.89490E-001, 2.59814E+001, 2.50099E+001
 9.40039E+001, 2.52999E+001, 2.60892E+001, 4.44907E+001, 2.63367E+001, 2.50157E+001, 2.51765E+001, 2.56272E+001, 1.79962E-002, 2.05079E-001, 1.73441E+002, 2.14161E-001, 3.83550E+001, 2.58312E+001, 1.33960E-001, 2.71372E+001, 2.50384E+001, 1.57469E-001, 2.60215E+001, 2.50100E+001
 9.50044E+001, 2.53023E+001, 2.60913E+001, 4.36183E+001, 2.66068E+001, 2.50158E+001, 2.52187E+001, 2.54708E+001, 1.79947E-002, 2.05066E-001, 1.74265E+002, 2.14411E-001, 3.80024E+001, 2.58356E+001, 1.33539E-001, 2.71420E+001, 2.50388E+001, 9.13911E-002, 2.61730E+001, 2.50101E+001
 9.60045E+001, 2.53046E+001, 2.61065E+001, 4.36404E+001, 2.64967E+001, 2.50159E+001, 2.52457E+001, 2.54208E+001, 1.79962E-002, 2.05049E-001, 1.75038E+002, 2.13913E-001, 3.77133E+001, 2.58398E+001, 1.33423E-001, 2.71167E+001, 2.50391E+001, 8.94192E-002, 2.61960E+001, 2.50102E+001
 9.70032E+001, 2.53069E+001, 2.61401E+001, 4.23558E+001, 2.65993E+001, 2.50160E+001, 2.53599E+001, 2.54834E+001, 1.79972E-002, 2.05029E-001, 1.75803E+002, 2.12618E-001, 3.65004E+001, 2.58440E+001, 1.34319E-001, 2.71831E+001, 2.50395E+001, 9.00350E-002, 2.62516E+001, 2.50102E+001
 9.80029E+001, 2.53095E+001, 2.61649E+001, 4.19768E+001, 2.66964E+001, 2.50161E+001, 2.54363E+001, 2.56304E+001, 1.79945E-002, 2.05008E-001, 1.76649E+002, 2.11843E-001, 3.60578E+001, 2.58486E+001, 1.33566E-001, 2.71652E+001, 2.50400E+001, 8.80980E-002, 2.62420E+001, 2.50103E+001
 9.90024E+001, 2.53124E+001, 2.61814E+001, 4.04373E+001, 2.66715E+001, 2.50162E+001, 2.53424E+001, 2.57402E+001, 1.79999E-002, 2.04983E-001, 1.77510E+002, 2.12177E-001, 3.52447E+001, 2.58533E+001, 1.33601E-001, 2.71851E+001, 2.50404E+001, 8.72127E-002, 2.61995E+001, 2.50104E+001
 1.00004E+002, 2.53156E+001, 2.61988E+001, 4.19422E+001, 2.66522E+001, 2.50163E+001, 2.52414E+001, 2.57864E+001, 1.79918E-002, 2.04951E-001, 1.78402E+002, 2.11724E-001, 3.65535E+001, 2.58582E+001, 1.32322E-001, 2.71688E+001, 2.50409E+001, 8.74671E-002, 2.60872E+001, 2.50105E+001
 1.01005E+002, 2.53189E+001, 2.62151E+001, 4.14618E+001, 2.61734E+001, 2.50163E+001, 2.51682E+001, 2.57382E+001, 1.79956E-002, 2.04915E-001, 1.79328E+002, 2.11099E-001, 3.62039E+001, 2.58630E+001, 1.31367E-001, 2.70866E+001, 2.50414E+001, 9.02952E-002, 2.60997E+001, 2.50106E+001
 1.02001E+002, 2.53225E+001, 2.62250E+001, 4.15570E+001, 2.64019E+001, 2.50163E+001, 2.51172E+001, 2.56624E+001, 1.79945E-002, 2.04882E-001, 1.80273E+002, 2.11285E-001, 3.60613E+001, 2.58674E+001, 1.32964E-001, 2.72228E+001, 2.50418E+001, 9.09767E-002, 2.62498E+001, 2.50107E+001
 1.03001E+002, 2.53262E+001, 2.62288E+001, 4.10946E+001, 2.63357E+001, 2.50164E+001, 2.50935E+001, 2.55160E+001, 1.79980E-002, 2.04861E-001, 1.81215E+002, 2.11108E-001, 3.57134E+001, 2.58715E+001, 1.32098E-001, 2.71376E+001, 2.50423E+001, 9.01687E-002, 2.63710E+001, 2.50109E+001
 1.04002E+002, 2.53297E+001, 2.62239E+001, 4.11516E+001, 2.64094E+001, 2.50165E+001, 2.51031E+001, 2.56158E+001, 1.79929E-002, 2.04851E-001, 1.82118E+002, 2.10727E-001, 3.62313E+001, 2.58753E+001, 1.32443E-001, 2.71562E+001, 2.50428E+001, 8.70181E-002, 2.62665E+001, 2.50110E+001
 1.05003E+002, 2.53327E+001, 2.62197E+001, 4.04384E+001, 2.63999E+001, 2.50167E+001, 2.51571E+001, 2.57973E+001, 1.79945E-002, 2.04849E-001, 1.82971E+002, 2.10463E-001, 3.57004E+001, 2.58790E+001, 1.32680E-001, 2.71432E+001, 2.50432E+001, 8.87807E-002, 2.61907E+001, 2.50112E+001
 1.06004E+002, 2.53350E+001, 2.62137E+001, 4.03183E+001, 2.63785E+001, 2.50168E+001, 2.51608E+001, 2.56574E+001, 1.79952E-002, 2.04849E-001, 1.83797E+002, 2.10520E-001, 3.52330E+001, 2.58828E+001, 1.34236E-001, 2.72066E+001, 2.50437E+001, 8.98357E-002, 2.62360E+001, 2.50113E+001
 1.07005E+002, 2.53372E+001, 2.62122E+001, 3.93562E+001, 2.64256E+001, 2.50168E+001, 2.51342E+001, 2.58179E+001, 1.79976E-002, 2.04844E-001, 1.84568E+002, 2.10742E-001, 3.51467E+001, 2.58868E+001, 1.34537E-001, 2.72267E+001, 2.50441E+001, 8.97717E-002, 2.60972E+001, 2.50113E+001
 1.08003E+002, 2.53393E+001, 2.62185E+001, 3.91007E+001, 2.66408E+001, 2.50167E+001, 2.51346E+001, 2.59296E+001, 1.79943E-002, 2.04831E-001, 1.85254E+002, 2.10303E-001, 3.49886E+001, 2.58907E+001, 1.34735E-001, 2.72777E+001, 2.50445E+001, 9.69858E-002, 2.60450E+001, 2.50113E+001
 1.09004E+002, 2.53416E+001, 2.62325E+001, 3.95606E+001, 2.66893E+001, 2.50167E+001, 2.51407E+001, 2.61228E+001, 1.79974E-002, 2.04811E-001, 1.85910E+002, 2.09729E-001, 3.53891E+001, 2.58948E+001, 1.34342E-001, 2.73055E+001, 2.50450E+001, 9.23912E-002, 2.60554E+001, 2.50114E+001
 1.10001E+002, 2.53439E+001, 2.62592E+001, 3.90729E+001, 2.68384E+001, 2.50168E+001, 2.51425E+001, 2.59683E+001, 1.79896E-002, 2.04787E-001, 1.86656E+002, 2.08950E-001, 3.51938E+001, 2.58991E+001, 1.33847E-001, 2.73383E+001, 2.50455E+001, 9.11285E-002, 2.61841E+001, 2.50115E+001
 1.11004E+002, 2.53461E+001, 2.62964E+001, 3.89998E+001, 2.67075E+001, 2.50169E+001, 2.51858E+001, 2.56717E+001, 1.79927E-002, 2.04765E-001, 1.87477E+002, 2.08076E-001, 3.48270E+001, 2.59038E+001, 1.33366E-001, 2.73362E+001, 2.50460E+001, 9.14760E-002, 2.62879E+001, 2.50116E+001
 1.12001E+002, 2.53477E+001, 2.63324E+001, 3.94617E+001, 2.69573E+001, 2.50171E+001, 2.53312E+001, 2.55522E+001, 1.79970E-002, 2.04744E-001, 1.88273E+002, 2.07387E-001, 3.47517E+001, 2.59089E+001, 1.33184E-001, 2.73601E+001, 2.50465E+001, 8.95524E-002, 2.62129E+001, 2.50117E+001
 1.13002E+002, 2.53486E+001, 2.63476E+001, 3.96011E+001, 2.68615E+001, 2.50174E+001, 2.53557E+001, 2.55746E+001, 1.80010E-002, 2.04725E-001, 1.89039E+002, 2.07272E-001, 3.47656E+001, 2.59141E+001, 1.32167E-001, 2.73330E+001, 2.50469E+001, 8.94691E-002, 2.61623E+001, 2.50117E+001
 1.14004E+002, 2.53491E+001, 2.63263E+001, 3.94467E+001, 2.66557E+001, 2.50175E+001, 2.52476E+001, 2.56631E+001, 1.79930E-002, 2.04710E-001, 1.89833E+002, 2.07860E-001, 3.45605E+001, 2.59192E+001, 1.31297E-001, 2.72964E+001, 2.50474E+001, 8.52253E-002, 2.61359E+001, 2.50118E+001
 1.15001E+002, 2.53497E+001, 2.62878E+001, 4.00648E+001, 2.64962E+001, 2.50176E+001, 2.51553E+001, 2.57784E+001, 1.79971E-002, 2.04698E-001, 1.90647E+002, 2.08847E-001, 3.52778E+001, 2.59241E+001, 1.30685E-001, 2.72453E+001, 2.50479E+001, 1.34475E-001, 2.60331E+001, 2.50119E+001
 1.16003E+002, 2.53508E+001, 2.62707E+001, 3.99516E+001, 2.64455E+001, 2.50176E+001, 2.51387E+001, 2.58615E+001, 1.79908E-002, 2.04681E-001, 1.91444E+002, 2.09162E-001, 3.57825E+001, 2.59289E+001, 1.30944E-001, 2.72615E+001, 2.50484E+001, 1.67557E-001, 2.60111E+001, 2.50121E+001
 1.17002E+002, 2.53523E+001, 2.62891E+001, 4.00539E+001, 2.66276E+001, 2.50176E+001, 2.52055E+001, 2.57083E+001, 1.79956E-002, 2.04654E-001, 1.92171E+002, 2.09064E-001, 3.58723E+001, 2.59338E+001, 1.31565E-001, 2.73294E+001, 2.50488E+001, 7.30327E-002, 2.61496E+001, 2.50126E+001
 1.18002E+002, 2.53541E+001, 2.63213E+001, 4.01576E+001, 2.66988E+001, 2.50175E+001, 2.52550E+001, 2.55801E+001, 1.79946E-002, 2.04628E-001, 1.92804E+002, 2.09077E-001, 3.57298E+001, 2.59390E+001, 1.31478E-001, 2.73448E+001, 2.50493E+001, 7.44380E-002, 2.61924E+001, 2.50132E+001
 1.19001E+002, 2.53561E+001, 2.63459E+001, 4.00891E+001, 2.66880E+001, 2.50174E+001, 2.51908E+001, 2.56408E+001, 1.79958E-002, 2.04609E-001, 1.93318E+002, 2.08941E-001, 3.56923E+001, 2.59447E+001, 1.31738E-001, 2.73461E+001, 2.50497E+001, 7.85071E-002, 2.62109E+001, 2.50134E+001
 1.20001E+002, 2.53581E+001, 2.63566E+001, 4.00943E+001, 2.66722E+001, 2.50174E+001, 2.51595E+001, 2.57242E+001, 1.79981E-002, 2.04600E-001, 1.93814E+002, 2.08969E-001, 3.56709E+001, 2.59507E+001, 1.31376E-001, 2.73040E+001, 2.50501E+001, 8.31130E-002, 2.62761E+001, 2.50132E+001
 1.21000E+002, 2.53600E+001, 2.63621E+001, 3.92314E+001, 2.65112E+001, 2.50173E+001, 2.52651E+001, 2.59017E+001, 1.79936E-002, 2.04598E-001, 1.94364E+002, 2.08739E-001, 3.48220E+001, 2.59568E+001, 1.30728E-001, 2.72472E+001, 2.50505E+001, 8.74060E-002, 2.63171E+001, 2.50130E+001
 1.22005E+002, 2.53621E+001, 2.63723E+001, 3.92082E+001, 2.63361E+001, 2.50173E+001, 2.55651E+001, 2.58959E+001, 1.79937E-002, 2.04596E-001, 1.94947E+002, 2.08136E-001, 3.41790E+001, 2.59628E+001, 1.31198E-001, 2.72556E+001, 2.50510E+001, 9.00713E-002, 2.63148E+001, 2.50129E+001
 1.23004E+002, 2.53647E+001, 2.63830E+001, 3.98416E+001, 2.64352E+001, 2.50173E+001, 2.57645E+001, 2.58846E+001, 1.79952E-002, 2.04589E-001, 1.95546E+002, 2.08275E-001, 3.45467E+001, 2.59687E+001, 1.31960E-001, 2.73173E+001, 2.50514E+001, 8.90252E-002, 2.62882E+001, 2.50127E+001
 1.24003E+002, 2.53675E+001, 2.63878E+001, 3.96888E+001, 2.64993E+001, 2.50172E+001, 2.57678E+001, 2.60717E+001, 1.79959E-002, 2.04576E-001, 1.96154E+002, 2.08381E-001, 3.45679E+001, 2.59744E+001, 1.31435E-001, 2.73054E+001, 2.50519E+001, 8.71266E-002, 2.63054E+001, 2.50126E+001
 1.25001E+002, 2.53704E+001, 2.63835E+001, 3.93024E+001, 2.64144E+001, 2.50171E+001, 2.55772E+001, 2.60396E+001, 1.79946E-002, 2.04564E-001, 1.96810E+002, 2.08714E-001, 3.47912E+001, 2.59800E+001, 1.30951E-001, 2.72801E+001, 2.50523E+001, 8.57044E-002, 2.62760E+001, 2.50126E+001
 1.26000E+002, 2.53732E+001, 2.63772E+001, 4.02416E+001, 2.64752E+001, 2.50170E+001, 2.53168E+001, 2.59332E+001, 1.79957E-002, 2.04558E-001, 1.97481E+002, 2.09399E-001, 3.58680E+001, 2.59854E+001, 1.31928E-001, 2.73392E+001, 2.50528E+001, 8.25317E-002, 2.63426E+001, 2.50127E+001
 1.27004E+002, 2.53759E+001, 2.63852E+001, 4.08397E+001, 2.68205E+001, 2.50168E+001, 2.52482E+001, 2.59415E+001, 1.79972E-002, 2.04555E-001, 1.98121E+002, 2.09815E-001, 3.62902E+001, 2.59905E+001, 1.33188E-001, 2.74383E+001, 2.50533E+001, 8.10375E-002, 2.64277E+001, 2.50128E+001
 1.28001E+002, 2.53786E+001, 2.63936E+001, 4.09757E+001, 2.70523E+001, 2.50168E+001, 2.52784E+001, 2.58452E+001, 1.79972E-002, 2.04546E-001, 1.98760E+002, 2.09995E-001, 3.61003E+001, 2.59954E+001, 1.34500E-001, 2.75098E+001, 2.50538E+001, 8.24787E-002, 2.64141E+001, 2.50130E+001
 1.29004E+002, 2.53814E+001, 2.63921E+001, 4.13043E+001, 2.71996E+001, 2.50169E+001, 2.53097E+001, 2.57726E+001, 1.79935E-002, 2.04529E-001, 1.99392E+002, 2.10093E-001, 3.61225E+001, 2.59999E+001, 1.35884E-001, 2.75805E+001, 2.50544E+001, 8.33360E-002, 2.63393E+001, 2.50131E+001
 1.30001E+002, 2.53842E+001, 2.63859E+001, 4.13315E+001, 2.72606E+001, 2.50169E+001, 2.52940E+001, 2.59079E+001, 1.79921E-002, 2.04506E-001, 2.00001E+002, 2.10432E-001, 3.66978E+001, 2.60042E+001, 1.35885E-001, 2.75888E+001, 2.50550E+001, 8.24948E-002, 2.62633E+001, 2.50132E+001
 1.31005E+002, 2.53868E+001, 2.63854E+001, 4.10199E+001, 2.73657E+001, 2.50167E+001, 2.52711E+001, 2.60777E+001, 1.79935E-002, 2.04480E-001, 2.00526E+002, 2.10543E-001, 3.64227E+001, 2.60082E+001, 1.35904E-001, 2.76069E+001, 2.50556E+001, 8.15391E-002, 2.62288E+001, 2.50132E+001
 1.32000E+002, 2.53893E+001, 2.63826E+001, 4.05120E+001, 2.76330E+001, 2.50163E+001, 2.52493E+001, 2.61922E+001, 1.79936E-002, 2.04457E-001, 2.00972E+002, 2.11348E-001, 3.55289E+001, 2.60123E+001, 1.35460E-001, 2.76114E+001, 2.50561E+001, 8.61072E-002, 2.62293E+001, 2.50132E+001
 1.33002E+002, 2.53918E+001, 2.63832E+001, 3.99999E+001, 2.75101E+001, 2.50159E+001, 2.52469E+001, 2.60673E+001, 1.79980E-002, 2.04449E-001, 2.01382E+002, 2.11216E-001, 3.52139E+001, 2.60167E+001, 1.33639E-001, 2.75483E+001, 2.50566E+001, 9.06618E-002, 2.62991E+001, 2.50133E+001
 1.34004E+002, 2.53947E+001, 2.63943E+001, 3.99385E+001, 2.71855E+001, 2.50156E+001, 2.52922E+001, 2.58940E+001, 1.79962E-002, 2.04450E-001, 2.01810E+002, 2.10831E-001, 3.50560E+001, 2.60217E+001, 1.31124E-001, 2.74626E+001, 2.50571E+001, 9.20517E-002, 2.63431E+001, 2.50134E+001
 1.35000E+002, 2.53977E+001, 2.64077E+001, 3.99654E+001, 2.67807E+001, 2.50154E+001, 2.53194E+001, 2.58877E+001, 1.79984E-002, 2.04441E-001, 2.02260E+002, 2.10736E-001, 3.48998E+001, 2.60274E+001, 1.28505E-001, 2.73558E+001, 2.50574E+001, 9.31041E-002, 2.63046E+001, 2.50134E+001
 1.36002E+002, 2.54004E+001, 2.64180E+001, 3.97246E+001, 2.63317E+001, 2.50153E+001, 2.52696E+001, 2.59302E+001, 1.79922E-002, 2.04403E-001, 2.02749E+002, 2.10707E-001, 3.48301E+001, 2.60338E+001, 1.27709E-001, 2.73138E+001, 2.50578E+001, 9.73848E-002, 2.64335E+001, 2.50134E+001
 1.37003E+002, 2.54025E+001, 2.64304E+001, 4.02786E+001, 2.63136E+001, 2.50152E+001, 2.52053E+001, 2.59050E+001, 1.79940E-002, 2.04347E-001, 2.03271E+002, 2.10658E-001, 3.50540E+001, 2.60407E+001, 1.26220E-001, 2.72582E+001, 2.50581E+001, 9.48355E-002, 2.64960E+001, 2.50134E+001
 1.38005E+002, 2.54038E+001, 2.64474E+001, 4.06376E+001, 2.61986E+001, 2.50152E+001, 2.51639E+001, 2.58033E+001, 1.79948E-002, 2.04296E-001, 2.03841E+002, 2.10858E-001, 3.54714E+001, 2.60476E+001, 1.24624E-001, 2.71384E+001, 2.50586E+001, 8.98496E-002, 2.64884E+001, 2.50135E+001
 1.39001E+002, 2.54041E+001, 2.64558E+001, 4.04911E+001, 2.61944E+001, 2.50151E+001, 2.51472E+001, 2.59404E+001, 1.79958E-002, 2.04266E-001, 2.04437E+002, 2.10773E-001, 3.55803E+001, 2.60541E+001, 1.25238E-001, 2.71231E+001, 2.50590E+001, 8.42087E-002, 2.64474E+001, 2.50137E+001
 1.40003E+002, 2.54039E+001, 2.64477E+001, 4.00415E+001, 2.62544E+001, 2.50151E+001, 2.51682E+001, 2.59583E+001, 1.79946E-002, 2.04259E-001, 2.05012E+002, 2.10548E-001, 3.54298E+001, 2.60600E+001, 1.27150E-001, 2.71835E+001, 2.50595E+001, 8.15406E-002, 2.63791E+001, 2.50138E+001
 1.41004E+002, 2.54038E+001, 2.64363E+001, 4.00460E+001, 2.63695E+001, 2.50151E+001, 2.52804E+001, 2.60927E+001, 1.79957E-002, 2.04271E-001, 2.05545E+002, 2.10460E-001, 3.54457E+001, 2.60651E+001, 1.29246E-001, 2.72455E+001, 2.50599E+001, 8.40621E-002, 2.62577E+001, 2.50139E+001
 1.42002E+002, 2.54047E+001, 2.64384E+001, 4.00396E+001, 2.64116E+001, 2.50152E+001, 2.54984E+001, 2.62203E+001, 1.79990E-002, 2.04297E-001, 2.06050E+002, 2.10212E-001, 3.52805E+001, 2.60696E+001, 1.30254E-001, 2.72364E+001, 2.50604E+001, 8.68264E-002, 2.61582E+001, 2.50139E+001
 1.43001E+002, 2.54068E+001, 2.64510E+001, 3.94321E+001, 2.63487E+001, 2.50153E+001, 2.56090E+001, 2.60476E+001, 1.79928E-002, 2.04327E-001, 2.06555E+002, 2.09668E-001, 3.46918E+001, 2.60737E+001, 1.31523E-001, 2.72649E+001, 2.50608E+001, 8.60428E-002, 2.61986E+001, 2.50138E+001
 1.44004E+002, 2.54096E+001, 2.64653E+001, 3.98880E+001, 2.63552E+001, 2.50153E+001, 2.55460E+001, 2.58168E+001, 1.79940E-002, 2.04349E-001, 2.07099E+002, 2.09528E-001, 3.47821E+001, 2.60777E+001, 1.31999E-001, 2.72634E+001, 2.50612E+001, 8.36831E-002, 2.62684E+001, 2.50139E+001
 1.45003E+002, 2.54123E+001, 2.64788E+001, 4.01932E+001, 2.63670E+001, 2.50153E+001, 2.55156E+001, 2.55703E+001, 1.79949E-002, 2.04346E-001, 2.07649E+002, 2.10076E-001, 3.51793E+001, 2.60813E+001, 1.32216E-001, 2.72482E+001, 2.50617E+001, 7.99710E-002, 2.62399E+001, 2.50140E+001
 1.46001E+002, 2.54142E+001, 2.64889E+001, 3.98246E+001, 2.63073E+001, 2.50152E+001, 2.56206E+001, 2.54776E+001, 1.79958E-002, 2.04305E-001, 2.08181E+002, 2.10151E-001, 3.50893E+001, 2.60846E+001, 1.31008E-001, 2.72087E+001, 2.50621E+001, 8.11611E-002, 2.62377E+001, 2.50141E+001
