s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 6.10002E+001, 2.52241E+001, 2.59427E+001, 4.56168E+001, 2.66183E+001, 2.50262E+001, 2.52644E+001, 2.53241E+001, 1.79954E-002, 2.05940E-001, 1.59215E+002, 2.20779E-001, 4.15367E+001, 2.59034E+001, 1.34150E-001, 2.69933E+001, 2.50398E+001, 1.02637E-001, 2.62458E+001, 2.50122E+001
 6.20040E+001, 2.52320E+001, 2.59580E+001, 4.51182E+001, 2.66315E+001, 2.50247E+001, 2.52601E+001, 2.53333E+001, 1.79954E-002, 2.05909E-001, 1.60058E+002, 2.20864E-001, 4.11894E+001, 2.59026E+001, 1.33408E-001, 2.70156E+001, 2.50405E+001, 1.04879E-001, 2.62693E+001, 2.50123E+001
 6.30024E+001, 2.52409E+001, 2.59855E+001, 4.46807E+001, 2.67398E+001, 2.50237E+001, 2.56508E+001, 2.54646E+001, 1.79953E-002, 2.05885E-001, 1.60925E+002, 2.20669E-001, 4.06282E+001, 2.59033E+001, 1.34331E-001, 2.70887E+001, 2.50412E+001, 1.05438E-001, 2.62395E+001, 2.50123E+001
 6.40008E+001, 2.52505E+001, 2.60188E+001, 4.43470E+001, 2.67939E+001, 2.50233E+001, 2.58756E+001, 2.56917E+001, 1.79953E-002, 2.05871E-001, 1.61773E+002, 2.20028E-001, 4.00635E+001, 2.59051E+001, 1.34353E-001, 2.70641E+001, 2.50418E+001, 1.03645E-001, 2.61877E+001, 2.50123E+001
 6.50045E+001, 2.52602E+001, 2.60469E+001, 4.37134E+001, 2.66775E+001, 2.50230E+001, 2.57199E+001, 2.57152E+001, 1.79952E-002, 2.05866E-001, 1.62621E+002, 2.19302E-001, 3.91161E+001, 2.59076E+001, 1.34540E-001, 2.70032E+001, 2.50425E+001, 1.00310E-001, 2.61318E+001, 2.50123E+001
 6.60029E+001, 2.52695E+001, 2.60613E+001, 4.32987E+001, 2.66615E+001, 2.50227E+001, 2.54839E+001, 2.55301E+001, 1.79952E-002, 2.05871E-001, 1.63474E+002, 2.19138E-001, 3.87234E+001, 2.59106E+001, 1.36293E-001, 2.70325E+001, 2.50431E+001, 9.81706E-002, 2.61070E+001, 2.50123E+001
 6.70013E+001, 2.52780E+001, 2.60704E+001, 4.25691E+001, 2.66627E+001, 2.50222E+001, 2.52728E+001, 2.55375E+001, 1.79951E-002, 2.05882E-001, 1.64307E+002, 2.19323E-001, 3.84928E+001, 2.59142E+001, 1.38260E-001, 2.70858E+001, 2.50437E+001, 9.73700E-002, 2.60911E+001, 2.50122E+001
 6.80050E+001, 2.52856E+001, 2.60834E+001, 4.25856E+001, 2.66119E+001, 2.50217E+001, 2.51619E+001, 2.56112E+001, 1.79952E-002, 2.05891E-001, 1.65102E+002, 2.19325E-001, 3.84881E+001, 2.59180E+001, 1.38085E-001, 2.70308E+001, 2.50442E+001, 9.68381E-002, 2.60815E+001, 2.50121E+001
 6.90034E+001, 2.52923E+001, 2.60971E+001, 4.29321E+001, 2.65952E+001, 2.50212E+001, 2.51541E+001, 2.56383E+001, 1.79952E-002, 2.05894E-001, 1.65849E+002, 2.19253E-001, 3.85666E+001, 2.59222E+001, 1.38523E-001, 2.70242E+001, 2.50447E+001, 9.78489E-002, 2.61071E+001, 2.50122E+001
 7.00018E+001, 2.52979E+001, 2.61071E+001, 4.33809E+001, 2.65005E+001, 2.50210E+001, 2.52238E+001, 2.56242E+001, 1.79952E-002, 2.05886E-001, 1.66557E+002, 2.19203E-001, 3.87303E+001, 2.59266E+001, 1.38486E-001, 2.70089E+001, 2.50453E+001, 9.90880E-002, 2.61624E+001, 2.50123E+001
