s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PARAFFIN,MLR_PRODUCTS,ZONE_1
 1.30001E+002, 1.80043E-002, 0.00000E+000,-4.66331E-003, 4.10059E-008,-1.33654E-002,-6.38531E-021, 4.76194E-005, 0.00000E+000, 2.88615E-005, 2.32531E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.32390E+002
 1.31000E+002, 1.80010E-002, 0.00000E+000,-4.66152E-003, 9.14850E-008,-1.33355E-002,-6.38558E-021, 5.87848E-005, 0.00000E+000, 6.62688E-005, 6.29172E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.32786E+002
 1.32006E+002, 1.79966E-002, 0.00000E+000,-4.65555E-003,-2.84601E-008,-1.32924E-002,-6.38528E-021, 7.66430E-005, 0.00000E+000, 1.30010E-004, 1.25226E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.33307E+002
 1.33006E+002, 1.79984E-002, 0.00000E+000,-4.66084E-003,-6.08283E-008,-1.33157E-002,-6.38493E-021, 6.58897E-005, 0.00000E+000, 9.22273E-005, 8.77125E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.33753E+002
 1.34005E+002, 1.79999E-002, 0.00000E+000,-4.66276E-003,-1.36234E-007,-1.33153E-002,-6.38455E-021, 6.58329E-005, 0.00000E+000, 9.19808E-005, 8.74663E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.34198E+002
 1.35004E+002, 1.80038E-002, 0.00000E+000,-4.66629E-003, 2.34044E-007,-1.33100E-002,-6.38440E-021, 6.82714E-005, 0.00000E+000, 1.00811E-004, 9.60966E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.34659E+002
 1.36003E+002, 1.80006E-002, 0.00000E+000,-4.66055E-003, 1.12545E-007,-1.32621E-002,-6.38437E-021, 8.80262E-005, 0.00000E+000, 1.69925E-004, 1.66039E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.35253E+002
 1.37002E+002, 1.79963E-002, 0.00000E+000,-4.65748E-003, 1.28512E-007,-1.32894E-002,-6.38418E-021, 7.69910E-005, 0.00000E+000, 1.32343E-004, 1.26562E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.35773E+002
 1.38002E+002, 1.79985E-002, 0.00000E+000,-4.65994E-003,-9.04093E-009,-1.33084E-002,-6.38418E-021, 6.93120E-005, 0.00000E+000, 1.03049E-004, 9.94031E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.36242E+002
 1.39003E+002, 1.80054E-002, 0.00000E+000,-4.66883E-003,-1.48435E-007,-1.32747E-002,-6.38377E-021, 8.16595E-005, 0.00000E+000, 1.48351E-004, 1.43344E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.36795E+002
 1.40003E+002, 1.79993E-002, 0.00000E+000,-4.66294E-003, 4.94980E-007,-1.32853E-002,-6.38387E-021, 7.76779E-005, 0.00000E+000, 1.36824E-004, 1.29159E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.37321E+002
 1.41003E+002, 1.79954E-002, 0.00000E+000,-4.66007E-003, 3.33892E-007,-1.33417E-002,-6.38351E-021, 5.48966E-005, 0.00000E+000, 5.48374E-005, 4.89300E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.37692E+002
 1.42003E+002, 1.79994E-002, 0.00000E+000,-4.66335E-003,-3.06011E-007,-1.33471E-002,-6.38352E-021, 5.31161E-005, 0.00000E+000, 4.57798E-005, 4.17801E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.38052E+002
 1.43003E+002, 1.80055E-002, 0.00000E+000,-4.66956E-003, 1.79719E-007,-1.33132E-002,-6.38367E-021, 6.59708E-005, 0.00000E+000, 9.47905E-005, 8.88250E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.38497E+002
 1.44003E+002, 1.79975E-002, 0.00000E+000,-4.66216E-003, 4.04085E-007,-1.32885E-002,-6.38384E-021, 7.57590E-005, 0.00000E+000, 1.28116E-004, 1.23062E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.39009E+002
 1.45003E+002, 1.79969E-002, 0.00000E+000,-4.66367E-003, 2.38877E-007,-1.32621E-002,-6.38364E-021, 8.54374E-005, 0.00000E+000, 1.59501E-004, 1.56801E-004, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.39587E+002
 1.46003E+002, 1.80014E-002, 0.00000E+000,-4.66892E-003,-3.53418E-008,-1.33108E-002,-6.38329E-021, 6.58974E-005, 0.00000E+000, 9.38832E-005, 8.75104E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.40033E+002
 1.47003E+002, 1.80031E-002, 0.00000E+000,-4.66902E-003, 3.81388E-007,-1.33587E-002,-6.38367E-021, 4.74590E-005, 0.00000E+000, 2.93593E-005, 2.31998E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.40354E+002
 1.48003E+002, 1.79961E-002, 0.00000E+000,-4.66298E-003, 4.41230E-007,-1.33175E-002,-6.38334E-021, 6.35794E-005, 0.00000E+000, 8.54310E-005, 7.96510E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.40784E+002
 1.49003E+002, 1.79985E-002, 0.00000E+000,-4.66477E-003, 2.37975E-007,-1.33562E-002,-6.38313E-021, 4.82373E-005, 0.00000E+000, 2.87878E-005, 2.59932E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.41110E+002
 1.50000E+002, 1.80043E-002, 0.00000E+000,-4.66869E-003, 9.46233E-008,-1.33843E-002,-6.38260E-021, 3.75545E-005, 0.00000E+000,-8.73546E-006,-1.10747E-005, 0.00000E+000, 4.28571E-007, 0.00000E+000, 2.41360E+002
