s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PARAFFIN,MLR_PRODUCTS,ZONE_1
 9.60006E+001, 1.80015E-002, 0.00000E+000,-4.56651E-003, 9.17636E-010,-1.33900E-002,-6.36323E-021, 7.26593E-005, 0.00000E+000, 1.15821E-004, 1.17605E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.45121E+002
 9.70013E+001, 1.80015E-002, 0.00000E+000,-4.56650E-003,-8.48002E-010,-1.33932E-002,-6.36311E-021, 7.13916E-005, 0.00000E+000, 1.11209E-004, 1.13190E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.45604E+002
 9.80019E+001, 1.80015E-002, 0.00000E+000,-4.56660E-003,-1.22782E-009,-1.33976E-002,-6.36298E-021, 6.95934E-005, 0.00000E+000, 1.04951E-004, 1.06858E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.46075E+002
 9.90026E+001, 1.80015E-002, 0.00000E+000,-4.56646E-003, 2.78843E-009,-1.34020E-002,-6.36283E-021, 6.78923E-005, 0.00000E+000, 9.90540E-005, 1.00939E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.46535E+002
 1.00003E+002, 1.80015E-002, 0.00000E+000,-4.56677E-003, 8.84813E-009,-1.34078E-002,-6.36265E-021, 6.55031E-005, 0.00000E+000, 9.08831E-005, 9.24448E-005, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.46979E+002
 1.01000E+002, 1.80015E-002, 0.00000E+000,-4.56702E-003, 9.19616E-009,-1.34097E-002,-6.36247E-021, 6.45598E-005, 0.00000E+000, 8.70760E-005, 8.93332E-005, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.47414E+002
 1.02001E+002, 1.80015E-002, 0.00000E+000,-4.56623E-003,-4.13601E-009,-1.33875E-002,-6.36231E-021, 7.37360E-005, 0.00000E+000, 1.19596E-004, 1.21483E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.47913E+002
 1.03001E+002, 1.80014E-002, 0.00000E+000,-4.56799E-003, 2.62664E-009,-1.34098E-002,-6.36214E-021, 6.41311E-005, 0.00000E+000, 8.55665E-005, 8.77982E-005, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.48347E+002
 1.04002E+002, 1.80014E-002, 0.00000E+000,-4.56697E-003,-5.20158E-009,-1.33929E-002,-6.36197E-021, 7.12910E-005, 0.00000E+000, 1.11001E-004, 1.12854E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.48830E+002
 1.05003E+002, 1.80015E-002, 0.00000E+000,-4.56752E-003, 1.50179E-009,-1.33781E-002,-6.36180E-021, 7.69398E-005, 0.00000E+000, 1.31106E-004, 1.32751E-004, 0.00000E+000, 4.28606E-007, 0.00000E+000, 1.49351E+002
